text,label
rice production is under threat in parts of asia from higher fertilizer costs at a time when demand is increasing posing a potential risk to food security and efforts to contain inflation  via markets,14
nigerias ban on buying dollars to import milk is prompting dairy companies to invest in cattle farmssome with exotic cowsin africas biggest economy ,14
the uk will announce in the coming days whether it will extend a windfall tax to electricity generators ,14
asian plastic makers have been eagerly anticipating a postlockdown pickup in chinese consumption but weak consumer demand and high inventories mean it could be a long time coming  via markets,14
signs are mounting that chinas economy shrank in the second quarter for the first time since 2020  via bpolitics,14
inflation is getting so bad that even the cost of sand is surging for oil drillers in the permian basin ,14
eu lawmakers vote down an objection to labeling natural gas and nuclear energy as green removing a major barrier to potentially billions of funding from environmental investors ,14
the cost of polysilicon the key ingredient for solar panel manufacturing keeps rising ,14
the ceos of anheuserbusch and molson coors want president biden to suspend aluminum tariffs that have cost the industry more than 14 billion since 2018 ,14
italy poland and hungary raise concerns about the eus proposal for the bloc to cut its natural gas consumption ,14
a 15 voluntary reduction in gas demand should get europe through next winter even if russian gas flows halt entirely and cost the euroarea economy about 04 of gdp according to bloomberg economics ,14
75 is the only age group whose laborforce participation rate is projected to grow over the next decade although their base is smaller ,14
discounted russian oil and higher import taxes on gold wont be enough to improve indias external finances as a weak rupee makes imports costlier ,14
rising costs are hitting uk households from the poorest to the wealthiest with more misery to come a leading economic think tank warns ,14
china spent 72 more on russian energy purchases in june from a year earlier as higher prices due to the war in ukraine raised its import bill ,14
zimbabwe cuts the price of gasoline for the first time in six months ,14
european wind generation is forecast to increase providing some relief to soaring power prices amid a scorching heat wave sweeping across europe ,14
europes energy infrastructure is starting to strain under the extreme heat thats blanketing the continent ,14
new china may allow homeowners to temporarily halt mortgage payments on stalled property projects without incurring penalties sources say ,14
chinas economy narrowly avoided contraction in the second quarter prompting analysts to call for more fiscal and monetary stimulus to spur growth ,14
credit defaults are on track to rise in north america europe asia and australia according to a survey as the risk of global recession mounts ,14
just in europes economy faces significantly slower outlook with inflation set to persist longer according to new forecasts from the european commission ,14
chinas broad budget deficit in the first six months of the year widens to a record as government spending climbed and falling land sales and tax breaks cut income ,14
indias wholesale inflation eased from a threedecade high in june amid some softening in prices of global commodities including crude and edible oils that are key imports for the nation ,14
beef steaks and pork chops were some of the only goods to see prices fall at us grocery stores last month according to government data released wednesday ,14
the consumer price index measures inflation right now matthewwinkler is looking ahead and its not all doom and gloom ,14
10 wage gain distribution wage gains for lowerpaid workers are far outstripping those of higher earnings this is very different from the post2008 environment  ,14
9 industrial production in the us industrial production started falling off a cliff right at the beginning of 2008 this time around its still hitting new highs  ,14
5 consumer strength consumer confidence is in terrible shape today however hard measures of consumer health are far better than basically any period during the last big downturn  ,14
3 european stress the big story now is the stress being placed on german industry thanks to surging energy prices and a scramble to replace costly russian gas in 2012 germany had a monster trade surplus now its in deficit  ,14
1 inflation it is at multidecade highs almost everywhere you look its not just the us and the euro area but also places that are famous for their lack of inflation such as japan and switzerland that are now experiencing it  ,14
heat drought and storms have shrunk the wheat harvest in france the european unions top exporter further straining global supplies ,14
thailand faces a shortage of about 500000 foreign workers in its manufacturing and services sectors to support an economic recovery from the pandemic ,14
banks and insurers boost uk staff pay to combat cost of living ,14
investment banking slowdown sparks fears of wall street belttightening ,14
jpmorgan rebound in consumer lending fails to allay recession fears ,14
sabre warns on rising cost of motor insurance claims ,14
japan property weak yen not enough to boost local reits ,14
amigo warns on cost of living crisis as it seeks to restart lending ,14
vistry stays upbeat on robust demand for new homes ,14
uk house prices rise at fastest rate in 18 years ,14
june industrialproduction total 02 mfg 05 utilities 14 mining 17 capacityutilization 800  feddata,14
may consumer credit up 59 revolving credit up 81 nonrevolving credit up 52 saar ,14
us inflation rose 91 in june a worsethanexpected increase as prices continue to rise ,14
us gdp may fall again in q2 does it mean recession  ,14
watch us existing home sales fell for a fifth straight month in june as recordhigh prices and fastrising interest rates make buying a home too expensive for a growing share of american households  ,14
watch british consumer price inflation hit an annual rate of 94 in june compared with 91 in may the data bolstered bets that the bank of england will opt for a 50 basispoint rate hike next month  ,14
watch recordhigh prices and fastrising interest rates have made buying a home too expensive for a growing share of american households sending the sales of previously owned homes in the us in june to the lowest level in two years  ,14
new zealand to review industry support for emissions costs  ,14
watch sales of previously owned homes in the us fell for a fifth straight month hitting the lowest level in two years as home prices hit an alltime high in june and fastrising interest rates make buying a home too expensive  ,14
watch british consumer price inflation surged in june to hit an annual rate of 94 the highest since 1982  ,14
the european union told member states to cut gas usage by 15 until march as an emergency step after russian president vladimir putin said he could further reduce the gas flow through nord stream 1 hours before the pipeline was due to open read more here  ,14
watch us existing home sales fell for a fifth straight month in june to the lowest level in two years as recordhigh prices and fastrising interest rates make buying a home too expensive  ,14
watch surging gas and food prices last month pushed british inflation to its highest rate in 40 years  ,14
south african inflation surged to a 13year high in june moving further away from the central banks target the day before an interest rate announcement  ,14
explosives maker incitec pivots ceo says no signs of us recession  ,14
importers paid 32 bln in us tariffs on china tech importsindustry report  ,14
brand watch business gives cautious backing to an eu ban on forced labour goods  ,14
us sustainable funds returned to inflows in june report  ,14
climate bill defeat a blow to us solar production first solar ceo  ,14
morgan stanley trims indias gdp forecast to 72  ,14
big us banks see loan growth slowing as outlook for demand economy darkens  ,14
us and saudi arabia sign 18 agreements in energy other areas  ,14
ghanas consumer inflation reached 298 annually in june zambias state mining investment company has been told to their longrunning dispute with vedanta resources here are five business stories making headlines in africa this week ,14
watch the european commission has revised its economic forecasts for the euro zone cutting those for growth but upping inflation due to surging energy costs and the ukraine war  ,14
uk lenders expect biggest fall in mortgage demand since q2 2020  ,14
uk lenders see q3 fall in mortgages and consumer loans availability  ,14
watch britains economy jumped by 05 in may driven by health services and travel agencies as doctor appointments rose and travel demand increased for holidays  ,14
us annual consumer prices jumped 91 in june the largest increase in more than four decades  ,14
watch british economy saw a surprise jump of 05 in may driven by increase in demand for holidays  ,14
from breakingviews scorching us inflation obscures patches of shade ,14
watch britains economy grew in may by 05 surprising economists who had forecast zero growth in may from april  ,14
euro zone industrial output rises beyond expectations in may  ,14
watch britains economy saw an unexpected jump in may on the back of a rise in doctor appointments and demand for holidays  ,14
singapore sets up first battery storage system to improve port energy usage  ,14
eu edges closer to ending toobigtofail banks by 2024  ,14
oecd sees global corporate tax overhaul on course for 2024  ,14
malis cotton trucks are back on the road after the economic community of west african states lifted regional sanctions cotton alongside gold are major economic drivers in the country and the revenue from resumed exports will be a muchneeded boost for the economy ,14
watch macau shut all its casinos for the first time in more than two years sending shares in gaming firms tumbling as authorities struggle to contain the worst coronavirus outbreak yet in the worlds biggest gambling hub  ,14
us stocks push higher in a volatile session we break it down on the countdown to the close  ,15
us equity futures fell wednesday amid rising concern that europe will lose access to russian gas sending the region into a recession that could have global repercussions contracts on the nasdaq 100 and the sampp 500 turned lower  ,15
what we all want is open free market competition says strike founder and ceo jack mallers us stocks extended gains as investors assessed the outlook for earnings amid speculation disappointments may be already priced into market  ,15
us stocks rose in a broadbased advance as investors assessed the outlook for earnings amid speculation disappointments may be already priced into markets the sampp 500 climbed to session highs jumping more than 15 with all 11 industry groups rising  ,15
us equity futures rose while bonds retreated on speculation the fed will take a more measured approach to policy tightening easing recession fears the benchmark treasury yield rose 6 basis points closing in on the 3 threshold  ,15
stocks rally as odds of fed going bigger come down we break it down on the countdown to the close  ,15
stocks off lows as fedspeak brings some relief we break it down on the countdown to the close  ,15
stocks see lateday swoon before crucial cpi data we break it down on the countdown to the close  ,15
asia tech stocks eurodollar crypto 3minute mliv mark cudmore and anna edwards break down todays key themes for analysts and investors on bloomberg markets europe  ,15
traders sour on stocks with megacap tech tumbling we break it down on the countdown to the close  ,15
market comeback could continue as earnings top expectations art cashin says ,15
european markets head for lower open anticipating first ecb rate hike in over a decade ,15
asiapacific markets set to open lower bank of japan rate decision ahead ,15
stocks rose on wednesday fueled by a rally in tech stocks as all major averages reached their highest point since early june the dow jumped 4779 points the sampp 500 was up 059 the nasdaq advanced 158  ,15
european stocks head for higher open as us rally lifts global sentiment ,15
asiapacific markets set to trade mixed after rally on wall street ,15
stock futures edge higher following dow rally betterthanexpected netflix earnings ,15
listen now stocks are rallying today with the industrial and communication sectors leading the way listen and follow the cnbcclosingbell podcast here or on your favorite podcast platform  ,15
stocks rallied tuesday with the market resuming a bounce from last months lows as traders bet on strong corporate earnings and wagered that markets found a bottom the dow jumped 75444 points the sampp 500 gained 276 the nasdaq popped 311  ,15
santoli the sampp 500 lifted by earnings makes a run at a key threshold and tests its downtrend ,15
stocks extend gains on tuesday with the dow now up more than 500 points ,15
european stocks set to slip as relief rally falters ,15
asiapacific markets poised to trade mixed after positive start to the week ,15
stock futures are flat after dow reverses course to start a busy earnings week ,15
a stock rally on wall street lost steam on monday with the dow jones industrial average losing a more than 350 point gain from earlier in the session the dow fell 21565 points the sampp 500 lost 084 the nasdaq was down 081  ,15
dow sheds more than 200 points in lateday pullback as a busy week of earnings begins ,15
morgan stanleys wilson predicts the sampp 500 trough its coming pretty quickly ,15
wall street rally runs out of steam with the dow erasing a jump of more than 350 points ,15
european markets head for cautiously higher open continuing positive global trend ,15
australia markets set to open lower new zealand inflation at 32year high ,15
stocks rallied on friday in response to a new round of bank earnings and promising economic data as fears of a 100 basis point rate hike from the fed subsided the dow popped 65802 points the sampp 500 jumped 192 the nasdaq gained 179  ,15
santoli agreeable economic data and earnings releases lift stocks into a relief rally ,15
rally on wall street gains momentum with the dow surging 600 points ,15
dow pops 400 points as wall street digests fresh batch of bank earnings strong retail sales ,15
european markets seen slightly higher after chinas economic growth slumps ,15
asiapacific stocks set to trade mixed ahead of china gdp data ,15
stock futures rise slightly as wall street awaits more major bank earnings ,15
listen now stocks are off the worst levels and reaching session highs to end the trading day listen and follow the cnbcclosingbell podcast here or on your favorite podcast platform  ,15
stocks slipped thursday as big bank earnings kicked off with disappointing results and traders assessed the possibility of even tighter us monetary policy from the fed the dow fell 14262 points the sampp 500 dropped 03 the nasdaq was up 003  ,15
santoli the sampp 500 tests the low end of its recent range as wall street projects bleak scenarios ,15
dow slumps 500 points as traders worry about larger rate hikes jpmorgan falls after earnings ,15
asiapacific markets set to fall after us inflation rises faster than expected ,15
stocks slipped on wednesday after june inflation data hit its highest level since 1981 adding to fears that the fed will get more aggressive to tame rising prices the dow fell 20854 points the sampp 500 lost 045 the nasdaq was down 015  ,15
dow sinks 300 points on the back of junes hot inflation report ,15
dow futures drop 400 points after much hotterthanexpected inflation report ,15
asiapacific markets poised to open mixed ahead of china trade data ,15
stock futures are flat with all eyes on junes inflation report ,15
us stocks declined sharply in the final hour of trading as worries over global economic growth dented investor appetite for risk assets the dow fell 19251 points the sampp 500 was down 092 the nasdaq dropped 095  ,15
santoli stocks are in a slow summer drip ahead of wednesdays inflation report ,15
stocks rise led by tech as traders brace for earnings season ,15
asiapacific markets set to trade lower after us stocks fell ,15
stock futures rise slightly as wall street looks ahead to the start of earnings season ,15
prepare for the us dollar hit on sampp 500 big tech earnings ,15
the markets recent bounce will likely fizzle out thanks to a strong dollar morgan stanley says ,15
santoli stocks stumble on covid caution and recession worries but the rebounds fate is uncertain ,15
stocks slide to start the week as wall street prepares for earnings season to kick off ,15
european markets set to slide at the open as investors prepare for more us inflation data ,15
asiapacific markets set to trade mixed after positive us jobs report ,15
sampp 500 futures edge lower ahead of kickoff to earnings season ,15
vix dropping,15
mixed price action at the open spy qqq dia spx compq djia xlv xlp xly xle xlc xlu mgk rsp  economy stockmarket,15
sumrx european markets update dax 05 ftse 04 cac 02 ,15
sumrx asian markets close nikkei 04 hang seng 15 shanghai 10 ,15
futures are mixed dow ccl sap csx trv msft spy qqq dia  economy stockmarket,15
dow dow beats by 017 reports revs inline ,15
sumrx overnight summary world markets feeling early pressure ,15
futures update spy qqq dia  economy stockmarket,15
market moves into higher gear spy qqq dia spx compq djia nflx tsla xlv xlu xlp  economy stockmarket,15
sumrx european markets update dax 04 ftse 03 cac 04 ,15
sumrx asian markets close nikkei 27 hang seng 11 shanghai 08 ,15
asian indices close higher while european indices trade down dax sensex nikkei ssec hscei ftse stoxx  economy stockmarket,15
sumrx overnight summary world markets tack on gains ,15
talkx market briefing sentiment shift sparks rally effort ,15
dia topfive for the dow jones industrial average ,15
talkx market briefing a shift in sentiment ,15
midday summary spy qqq dia spx compq djia  economy stockmarket,15
discretionarysector trails close behind broader market spy qqq dia spx compq djia xly tsla amzn dri nvr phm ccl rcl nclh  economy stockmarket,15
market sees gains at the open xli xlk rsp msft spy qqq dia spx compq djia  economy stockmarket,15
asian indices close mixed while european indices trade higher spy qqq dia spx compq djia  economy stockmarket,15
market heads for modestly higher open clf ngf eurusd jnj ibm hal has nlfx lmt spy qqq dia  economy stockmarket,15
talkx market briefing headline takes a bite out of apple and broader market ,15
dow salesforce stand atop djia on monday spy qqq dia spx compq edow crm cvx mrk sgen  economy stockmarket,15
midday summary spy qqq dia spx compq djia xlu xlv xlp ba gs clf xly xlb xle tnx  economy stockmarket,15
more sampp 500 sectors enter negative territory tnx mgk xlu spy qqq dia spx compq djia  economy stockmarket,15
consumerdiscretionary sector outperforms despite sector lags xly phm dhi len mcd spy qqq dia spx compq djia  economy stockmarket,15
sumrx european markets update dax 13 ftse 13 cac 15 ,15
sumrx asian markets close nikkei closed hang seng 27 shanghai 16 ,15
talkx market briefing thursday rebound extended ,15
sumrx european markets update dax 18 ftse 10 cac 07 ,15
asian indices mixed and european indices higher ftse dax cac mib ssec hscei nikkei spy qqq dia ,15
sumrx asian markets close nikkei 05 hang seng 22 shanghai 16 ,15
sumrx overnight summary world markets perking up ,15
broad selling interest after hot ppi data spy qqq dia spx compq djia jpm ms tsm soxx cag tnx xlk xlu  economy stockmarket,15
talkx market briefing inflationrelated concerns remain in place ,15
information tech with the slimmest losses xlk qcom adi vix tsm spy qqq dia spx compq djia  economy stockmarket,15
countercyclical sectors trade ahead of sampp 500 spy qqq dia spx compq djia xlp xlu xlv clx cost wmt  economy stockmarket,15
losses mounting on ppi data and earnings miss spy qqq dia spx compq djia jpm rsp mgk  economy stockmarket,15
sumrx european markets update dax 11 ftse 08 cac 12 ,15
futures off their worst levels ahead of the open clf ngf tnx spy qqq dia spx compq djia  economy stockmarket,15
sumrx asian markets close nikkei 06 hang seng 02 shanghai 01 ,15
asian indices mixed european indices lower dax sensex nikkei ssec hscei ftse stoxx  global economy stockmarket,15
sumrx overnight summary world markets undercut overnight ,15
talkx market briefing stocks trying to overcome early losses despite hot cpi ,15
market recoups some losses with help from megacaps amzn meta nvda wolf tsm amd spy qqq dia spx compq djia  economy stockmarket,15
recent downturn with selling bias xle clf spy qqq dia spx compq djia  economy stockmarket,15
sumrx european markets update dax 10 ftse 08 cac 09 ,15
market poised for modestly higher open spy qqq dia is twtr fast dal  economy stockmarket,15
sumrx overnight summary world markets mixed ahead of cpi ,15
sampp 500 moves back into the red spy qqq dia spx compq djia mhk twtr para now  economy stockmarket,15
choppy start to the day with mixed buying interest spy qqq dia spx compq djia xle xlv xlk xlf xlb xli mgk rsp clf msft amzn rut soxx  economy stockmarket,15
talkx market briefing market resisting early pressure ,15
dow jones transportation average showing strength spy qqq dia spx compq djia aal dal luv expd ups chrw  economy stockmarket,15
sumrx european markets update dax 07 ftse 05 cac 02 ,15
sumrx asian markets close nikkei 18 hang seng 13 shanghai 10 ,15
asian and european indices all lower dax sensex nikkei ssec hscei ftse stoxx  economy stockmarket,15
premarket individual movers cof axp spy qqq dia  economy stockmarket,15
sumrx overnight summary world markets remain under pressure ,15
talkx market briefing growth concerns still in the fold ,15
weekend review 717 uptrend under pressure nasdaq and sampp 500 reclaim the 21day ema as the indexes consolidate for four weeks since the june 1617 lows distribution days 4 sampp 500 1 nasdaq qqq spy ,15
market jumpy with cpi amp ppi reports this week,15
day trading here and no green to red stops,15
green market,15
sampp december futures esz22 seeing 1150 3830 puts open in a 21m trade,15
rolls to aug 52 today,15
broad participation as cumulative tick makes fresh highs opening 90 minutes trending with banks transports tech retail industrials consumer disc all up over 1,15
nearing a 3 reversal off lows for nasdaq qqq,15
dips being bought every time past week this morning nasty breadth to start would take a herculean effort as spy looks to defend 372,15
china back to lockdowns europe economies a mess us high cpi print 100bps hike new offson favoritemarket has had every possible reasonexcuse to tankbut has notmakes you,15
bonds down stocks down gold down bitcoin down whos lying,15
which has come down substantially sincemarket overreacting here i believe likely just got our peak reading for 2022,15
nice follow through after early cumulative tick signal both nysenasdaq updown ratios best level of day as well now and vix futures lower,15
market on summer vacay until inflation data,15
spx spy futures big push up,15
the nyse welcomes yearup to ring the opening bell ,15
the nyse welcomes new jersey resources corporation in celebration of its 40th anniversary njr ,15
the nyse welcomes nightsharesetfs in celebration of the launch of their new etfs ,15
the nyse welcomes dakotagoldcorp in celebration of its recent listing dc ,15
the nyse welcomes sandridge energy to ring the closing bell ,15
the nyse welcomes commercial metals company in celebration of its 40th anniversary of listing cmc onecmc ,15
amid expectations for a blistering june consumer price index cpi report tomorrow equities continue to reflect worries over the feds pace of interest rate hikes and questions over its ability to stick a soft landing for the economy ,15
spx daily post fomc rally played out as expected with 4300 acting as perfect resistance possible that an inverted hamps pattern tries to form with 4240 support solid resistance at 4400 should market continue to edge higher keep in mind prior fomc rallies have fizzled out ,15
spx daily prior fomc meetings resulted in a relief rally notice how the higher low provided the hint that a bounce was to play out after fomc will history repeat later today 4300 resistance then 4400 area notice how rallies were eventually sold into critical 4060 holds ,15
dax gains 1000 points on the day for the first time ever up over 75 ,15
june 12 amp 13 spx second most oversold since march 2020 expect an oversold reversal after fomc support near 3650 the recent low came in 2 days after fomc on june 17 at 3636 with a 8 rally in 6 days ,15
kkonthedash1 middleeast lower highs and lower lows declining mas a volatile market near term downtrend,15
nyse group consolidated short interest report  ,15
wall street looks set for a modestly softer open but traders are likely to wait for todays ecb rate decision for direction ,15
wall street finished higher despite worries over european gas supplies ,15
stock market at close dow 016 nasdaq 158 sampp 500 059 ,15
wall street clipped premarket gains amid worries over european gas supplies ,15
stock market at close dow 242 nasdaq 311 sampp 500 275 ,15
stocks are trading cautiously higher amid a pullback in the us dollar ,15
us stocks closed lower as investors plotted a cautious return to risk markets ,15
stock market at close dow 069 nasdaq 081 sampp 500 084 ,15
stocks are looking at solid opening bell gains today ,15
fading fed rate hike bets pushed stocks higher following a solid reading for june retail sales ,15
stocks are moving higher ahead of a key reading of us retail sales ,15
here are the levels the sampp and nasdaq must clear ,15
mounting recession fears surging inflation and a surprise profit slump from jpmorgan has wall street facing sharp losses ,15
the cryptocurrency market has lost more than 2000000000000 ,15
wall street stocks rise as netflix pulls streaming rivals higher ,15
china tech stocks mampa goes on the chopping block  opinion,15
europes markets are bracing for another bout of volatility if italys pm mario draghi follows through with his pledge to resign on wednesday just a day before the region faces its first interest rate hike in over a decade ,15
chinese financial markets are flashing warning signs that another round of covid shutdowns could create more turmoil for the economy ,15
nasdaq and sampp 500 post gains early thursday with dow in modest retreat ,15
us stocks opened on thursday after the european central bank raised interest rates by 50 basis points or half a percentage point and investors assessed corporate earnings results the dow jones industrial average fell 125 points or 04  ,15
stocks open mostly lower after ecb hikes rates investors assess corporate earnings ,15
stock futures ease back after strong run as investors eye earnings ecb meeting ,15
italian bonds equities tumble after prime minister mario draghi resigns ,15
asian markets mixed on inflation china fears despite us rally boj stays pat ,15
stocks finished higher on wednesday adding to sharp gains booked a day before with a corporate earnings from a string of major technology companies in focus the dow jones industrial average added about 51 points or 02 ending near 31878  ,15
nasdaq finishes up 16 as stocks build on previous days bounce ,15
us stocks opened slightly lower on wednesday following their strongest advance in a month as investors awaited more quarterly earnings reports the dow jones industrial average fell 50 points or 02 to 31779  ,15
us futures signal further gains as netflix bounces ,15
asian markets climb tracking profitdriven gains on wall street ,15
smallcaps lead stockmarket surge as russell 2000 sees biggest gain since january 2021 ,15
dow ends around 750 points higher as equities extend bounce ,15
dow finishes up over 700 points as stocks score best day in more than 3 weeks ,15
us stock futures struggling for traction after apple news revives recession fears ,15
asian market mixed as investors keep wary eye on inflation earnings ,15
the russell value index has risen by just 1 since the start of july by comparison the sampp 500 is up roughly 27 are growth stocks back to ruling the market a few analysts weighed in ,15
the sampp 500s close below 3928 marked its 60th consecutive day below its 50day moving average its longest such streak since 2008 said jonathan krinsky analyst at btig ,15
why this ugly sampp 500 streak cautions against chasing bearmarket bounces ,15
stocks gave up earlier gains monday after bloomberg reported on costcutting efforts taking shape at apple a week before aapl reports quarterly results the dow jones industrial average fell about 216 points or 07 to end near 31071  ,15
dow ends down over 200 points as stocks skid ahead of big earnings week ,15
major us stock indexes hit session lows ahead of the close ,15
why the analyst who called summer stockmarket bounce now sees more sampp 500 upside ,15
us stock futures jump with goldman earnings in focus and as traders pare fed rate hike expectations ,15
asian markets gain lifted by strong consumer sentiment data ,15
us stocks finished sharply higher on friday but the rally still wasnt enough to overcome earlier losses the dow jones industrial average gained 65809 points or 22 to 3128826  ,15
dow ends up over 650 points friday as stocks trim weekly decline ,15
us stocks opened higher on friday following five days of losses as investors found solace in a stronger than expected june retailsales report along with a decidedly mixed batch of bank earnings  ,15
us stocks open sharply higher after strongerthanexpected retail sales report ,15
us stocks add to premarket gains in wake of strong retailsales data ,15
us stockmarket futures rise ahead of retailsales report citigroup results ,15
us stock futures rise ahead of retail sales data citigroup results ,15
asian markets mixed after china says growth weakened in q2 ,15
stocks finished well off session lows as investors weighed the size and scope of expected rate hikes and assessed downbeat earnings from jpmorgan and wells fargo the dow jones industrial average fell around 143 points or 05 to finish near 30630  ,15
dow finishes down over 100 points on ratehike fears weak bank earnings ,15
stocks fall but end off session lows as investors weigh rate hikes earnings season ,15
us stock benchmarks run risk of longest losing streak in a month ,15
stocks opened sharply lower thursday as investors weighed expectations for the federal reserve to continue delivering outsize rate increases in its effort to get inflation under control raising fears of a sharp economic slowdown or recession  ,15
dow falls 550 points after opening bell on ratehike worries as earnings season begins ,15
asian markets rise despite ratehike fears over us inflation ,15
us stocks end lower for fourth straight day after june inflation report ,15
dow industrials down 250plus points early wednesday as investors react to cpi ,15
us stocks open sharply lower after june cpi data showed inflation was higher than expected ,15
us stockmarket futures reverse lower in wake of latest inflation report ,15
stocks ended lower tuesday losing ground in afternoon trade as investors appeared reluctant to hold equities ahead of the release of junes cpi reading the dow jones industrial average ended around 189 points lower down 06 near 30985  ,15
dow ends nearly 200 points lower as stocks fall ahead of inflation reading ,15
us stocks finish lower ahead of june inflation reading ,15
us stocks slump in final hour of session ahead of june inflation data ,15
us stocks open higher on tuesday as dollar retreats from euro parity ,15
us stock futures slide for second day as strong dollar adds to earnings fears ,15
after a historically ugly six months that saw the sampp 500 enter bear territory big wall street banks offer diverging views on where stocks are likely to end 2022 ,15
us stocks close down kicking week off with losses amid growth concerns ,15
stocks end near their lows of the day with the nasdaq faring worse than the dow ,15
spx500 19982003 vs current not saying it will follow this path again but interesting for some relative perspective ,15
sp500 btcusd ethusd the current rally will likely fail expect sampp 500 to drop below june lows fairlead strategies ,15
european stocks nudged higher as us rally lifts global sentiment ,15
european stocks fell slightly as the relief rally seen in the previous two sessions lost momentum ,15
asiapacific markets mostly lower after a positive start to the week ,15
spy sp500 tip stifel sees sampp relief rally further drop in oil and a ukraine ceasefire ,15
iwm xly qqq fund markets attract 81b on the week but equity etfs saw outflows for the fifth straight week ,15
global stock market higher at the start of the week ,15
european markets open higher ,15
cboe ndaq ice volumes on exchanges expected to continue falling as volatility wanes bofa says ,15
spy xlv xlk sampp 500s weekly market breakdown sector performance ,15
btcusd ethusd crypto venture capital funding falls 26 in first half of 2022 but number of deals rose ,15
global indices mixed overnight ,15
european markets higher after chinas economic growth slumps ,15
asiapacific markets are mixed on reactions to chinas economic contraction ,15
rate hike fears weigh on global stock markets ,15
european stocks opened slightly lower as global markets digest the latest us inflation data ,15
asia stocks gains as australias unemployment rate fell and singapore tightened its monetary policy ,15
global stock markets down ahead of us inflation data ,15
asia stocks bounce as china releases trade data two central banks raise rates ,15
nasdaq up 1755 points or 015 percent at 1191521 after market open sampp 500 down 623 points or 016 percent at 395367 after market open dow jones down 12533 points or 039 percent at 3174951 after market open,15
montral exchange is pleased to announce the launch of six new total return sector index futures for more details  totalreturnsectorindexfutures financialmarkets mtlexchange ,15
us index futures fall nasdaq down 02,15
nasdaq up 048 points or 000 percent at 1171362 after market open sampp 500 down 393 points or 010 percent at 393276 after market open dow jones down 3070 points or 010 percent at 3179635 after market open,15
japans nikkei average futures up 171 in early trade,15
us index futures rise nasdaq up 05,15
toronto stock index unofficially closes up 34209 points or 184 at 1893771,15
us stocks extend gains nasdaq up 300,15
cboe volatility index down 066 points at 2464,15
euro stoxx index down 090 euro zone blue chips down 103,15
us index futures rise nasdaq up 03,15
sampp 500 hits session low last down 093,15
us stock index gain nasdaq futures down 1,15
 shares hit session low last up 07,15
dow jones up 27874 points or 089 percent at 3156700 after market open nasdaq up 10019 points or 087 percent at 1155261 after market open sampp 500 up 2917 points or 076 percent at 389233 after market open,15
dow jones unofficially closes up 64751 points or 211 percent at 3127768 sampp 500 unofficially closes up 7048 points or 186 percent at 386086 nasdaq unofficially closes up 18700 points or 166 percent at 1143818,15
us stocks extend gains dow jones up 2,15
sampp 500 up 4679 points or 123 percent at 383717 after market open dow jones up 44238 points or 144 percent at 3107255 after market open nasdaq up 13106 points or 116 percent at 1138224 after market open,15
us stock index gain nasdaq features up 05,15
tokyos nikkei share average opens up 035 at 2673608,15
japans nikkei average futures up 034 in early trade,15
us stock index gain nasdaq features up 03 sampp feature up 03,15
nasdaq unofficially closes up 1043 points or 009 at 1125801 sampp 500 unofficially closes down 1342 points or 035at 378836 dow jones unofficially closes down 15136 points or 049 at 3062143,15
toronto stock index gsptse unofficially closes down 28613 points or 154 at 1832906,15
indexes pare losses nasdaq now essentially flat,15
dow jones falls more than 460 points now down 15 us stocks extend fall nasdaq down 104,15
sampp 500 down 4818 points or 127 percent at 375360 after market open dow jones falls more than 460 points now down 15 nasdaq down 8613 points or 077 percent at 1116146 after market open,15
dow fut now down 270 points,15
dowjones future now down 170 points,15
tokyos nikkei share average opens down 046 at 2635732,15
japans nikkei average futures down 045 in early trade,15
us sampp 500 emini september futures down 072 nasdaq futures down 078,15
toronto stock index unofficially closes down 6345 points or 034 at 1861519,15
toronto stock index briefly turns positive after clawing back earlier decline,15
nasdaq down 19404 points or 172 percent at 1107069 after market open sampp 500 down 5158 points or 135 percent at 376722 after market open dow jones down 37548 points or 121 percent at 3060585 after market open,15
dow future recovers 120 points from days low,15
tokyos nikkei share average opens up 025 at 2640379,15
chinas plunging markets flash fresh warning signs on economy bbg,15
toronto stock index posts lowest closing level since march 2021,15
nasdaq unofficially closes down 10438 points or 092 at 1126822 sampp 500 unofficially closes down 3617 points or 094 at 381826 dow jones unofficially closes down 19215 points or 062 at 3098169,15
toronto stock index unofficially closes down 13816 points or 073 at 1867864,15
us stocks extend fall dow jones down 100,15
us stocks extend fall sampp 500 down 100,15
us stocks extend fall nasdaq down 100,15
sampp 500 down 279 points or 007 percent at 385164 after market open nasdaq up 5063 points or 045 percent at 1142323 after market open dow jones down 7488 points or 024 percent at 3109896 after market open,15
tokyos nikkei share average opens down 042 at 2670100,15
japans nikkei average futures down 008 in early trade,15
toronto stock index unofficially closes down 20606 points or 108 at 1881680,15
nasdaq unofficially closes down 27114 points or 233 at 1136417 sampp 500 unofficially closes down 4694 points or 120 at 385244 dow jones unofficially closes down 17637 points or 056 at 3116178,15
tokyos nikkei share average opens up 142 at 2689273,15
japans nikkei average futures up 109 in early trade,15
us stock index fall nasdaq down 02,15
the stock market faces next test as inflation looms over earnings season wsj,15
sampp 500 unofficially closes down 315 points or 008 percent at 389947 dow jones unofficially closes down 4841 points or 015 percent at 3133614 nasdaq unofficially closes up 1799 points or 015 percent at 1163934,15
